FlightDate,Airline,Origin,Dest,ArrDelay,DepDelay,Cancelled,Distance
2021-07-02,UA,ORD,PDX,-26.0,-3.0,False,1739.0

2021-11-15,DL,ATL,PBI,-7.0,-3.0,False,545.0

2021-11-16,DL,MSP,SFO,3.0,-3.0,False,1589.0

2021-07-06,OO,ABI,IAH,-22.0,-3.0,False,307.0

2021-07-20,OO,DRO,DEN,-12.0,-3.0,False,251.0

2021-11-14,DL,BDL,ATL,-10.0,-3.0,False,859.0

2021-11-29,DL,SLC,MSP,-17.0,-3.0,False,991.0

2021-04-02,UA,MFE,IAH,-15.0,-3.0,False,316.0

2021-04-01,UA,EWR,LAS,-23.0,-3.0,False,2227.0

2021-03-08,OO,LAX,JAC,-16.0,-3.0,False,784.0

2021-08-02,YX,JAX,BOS,-24.0,-3.0,False,1010.0

2021-09-08,9E,DTW,CLE,-8.0,-3.0,False,95.0

2021-08-07,WN,OGG,OAK,-5.0,-3.0,False,2349.0

2021-07-14,DL,ORF,ATL,-10.0,-3.0,False,516.0

2021-08-23,WN,MSY,DEN,-33.0,-3.0,False,1062.0

2021-08-14,WN,SRQ,IND,-12.0,-3.0,False,876.0

2021-08-28,WN,BOI,SAN,-15.0,-3.0,False,749.0

2021-07-28,G4,FLL,BLV,-10.0,-3.0,False,1028.0

2021-11-20,DL,ATL,PIT,-13.0,-3.0,False,526.0

2021-04-12,AA,DCA,DFW,-16.0,-3.0,False,1192.0

2021-07-25,F9,ONT,LAS,-8.0,-3.0,False,197.0

2021-06-06,UA,ORD,PHX,-22.0,-3.0,False,1440.0

2021-08-18,WN,OAK,SEA,4.0,-3.0,False,672.0

2021-08-16,WN,SAN,DAL,-4.0,-3.0,False,1182.0

2021-08-26,WN,MCO,MHT,-4.0,-3.0,False,1142.0

2021-07-21,ZW,ERI,ORD,-11.0,-3.0,False,398.0

2021-09-13,AA,BWI,CLT,-20.0,-3.0,False,361.0

2021-09-30,9E,CVG,DTW,-12.0,-3.0,False,229.0

2021-07-21,DL,PBI,ATL,-13.0,-3.0,False,545.0

2021-07-29,DL,ATL,CLT,-14.0,-3.0,False,226.0

2021-07-18,DL,DTW,PDX,-15.0,-3.0,False,1953.0

2021-08-08,WN,SAT,MCO,-5.0,-3.0,False,1041.0

2021-03-19,OO,SFO,TUS,-16.0,-3.0,False,751.0

2021-07-22,AA,MIA,DFW,-21.0,-3.0,False,1121.0

2021-07-22,AA,DCA,PBI,-9.0,-3.0,False,857.0

2021-09-16,AA,DFW,PHX,-26.0,-3.0,False,868.0

2021-11-15,G7,PIT,EWR,-6.0,-3.0,False,319.0

2021-07-05,WN,SJC,BUR,-11.0,-3.0,False,296.0

2021-07-13,AA,LGA,CLT,-26.0,-3.0,False,544.0

2021-04-30,YX,BWI,ORD,1.0,-3.0,False,621.0

2021-07-15,WN,OAK,BUR,-7.0,-3.0,False,325.0

2021-11-16,YX,IND,ORD,10.0,-3.0,False,177.0

2021-11-19,YX,LGA,PIT,-16.0,-3.0,False,335.0

2021-03-22,OO,SLC,SUN,-12.0,-3.0,False,222.0

2021-07-26,WN,SAT,TPA,-13.0,-3.0,False,972.0

2021-11-12,YX,JFK,PHL,1.0,-3.0,False,94.0

2021-09-25,AA,DFW,TUS,-11.0,-3.0,False,813.0

2021-11-02,YV,JAX,IAD,-23.0,-3.0,False,630.0

2021-07-19,9E,DTW,ITH,-10.0,-3.0,False,353.0

2021-11-24,YV,ORD,DCA,-8.0,-3.0,False,612.0

2021-07-05,YX,CLT,EWR,-17.0,-3.0,False,529.0

2021-11-22,YX,LGA,BOS,1.0,-3.0,False,184.0

2021-07-22,YX,ORD,BTV,-7.0,-3.0,False,763.0

2021-07-04,DL,SEA,MSP,-18.0,-3.0,False,1399.0

2021-07-19,WN,LAX,STL,-15.0,-3.0,False,1592.0

2021-04-17,OO,MSP,BJI,-20.0,-3.0,False,199.0

2021-07-02,DL,MCO,DTW,-2.0,-3.0,False,957.0

2021-04-09,OO,SLC,PSC,-9.0,-3.0,False,521.0

2021-07-16,OO,FAT,LAX,-11.0,-3.0,False,209.0

2021-07-23,OO,SNA,SEA,-13.0,-3.0,False,978.0

2021-04-09,OO,SLC,PDX,-12.0,-3.0,False,630.0

2021-04-20,OO,AUS,LAX,0.0,-3.0,False,1242.0

2021-04-23,OO,LAX,SLC,-13.0,-3.0,False,590.0

2021-07-05,PT,CLT,OAJ,-8.0,-3.0,False,191.0

2021-03-10,OO,SAN,PDX,-9.0,-3.0,False,933.0

2021-07-12,AA,ORD,ELP,-27.0,-3.0,False,1236.0

2021-07-30,WN,SEA,SJC,-11.0,-3.0,False,696.0

2021-04-23,YX,PIT,DTW,-17.0,-3.0,False,201.0

2021-04-21,OO,BOI,SEA,-16.0,-3.0,False,399.0

2021-07-21,B6,JFK,MIA,5.0,-3.0,False,1089.0

2021-07-31,B6,BOS,MCO,-20.0,-3.0,False,1121.0

2021-07-13,WN,SJC,LAS,-1.0,-3.0,False,386.0

2021-09-09,AA,MYR,CLT,-15.0,-3.0,False,157.0

2021-05-20,AA,MIA,STT,-7.0,-3.0,False,1107.0

2021-05-29,AA,AUS,ORD,0.0,-3.0,False,977.0

2021-09-07,C5,DEN,COS,-4.0,-3.0,False,73.0

2021-08-30,AA,DCA,LGA,-7.0,-3.0,False,214.0

2021-03-17,QX,SEA,PDX,-9.0,-3.0,False,129.0

2021-03-24,QX,SJC,SEA,10.0,-3.0,False,696.0

2021-06-19,OO,COS,SLC,-22.0,-3.0,False,411.0

2021-05-25,AA,LAS,MIA,-11.0,-3.0,False,2174.0

2021-05-15,AA,MIA,MCO,-11.0,-3.0,False,192.0

2021-05-28,AA,OKC,DFW,-9.0,-3.0,False,175.0

2021-11-03,9E,CVG,MSP,1.0,-3.0,False,596.0

2021-05-07,9E,CLE,DTW,-15.0,-3.0,False,95.0

2021-05-19,9E,ATL,BTR,-14.0,-3.0,False,448.0

2021-05-02,9E,CID,MSP,-17.0,-3.0,False,220.0

2021-09-07,9E,ATL,TYS,1.0,-3.0,False,152.0

2021-11-20,MQ,DFW,SJT,-14.0,-3.0,False,229.0

2021-04-16,DL,ATL,CVG,-10.0,-3.0,False,373.0

2021-04-14,DL,JFK,SFO,-53.0,-3.0,False,2586.0

2021-04-06,B6,JFK,LAX,-18.0,-3.0,False,2475.0

2021-05-26,AA,CLT,FLL,-18.0,-3.0,False,632.0

2021-11-02,MQ,DFW,CLL,-8.0,-3.0,False,164.0

2021-08-16,9E,MSP,FSD,-17.0,-3.0,False,196.0

2021-09-08,AS,ORD,SEA,-16.0,-3.0,False,1721.0

2021-04-05,QX,PDX,SMF,-11.0,-3.0,False,479.0

2021-06-25,OO,DEN,MOT,7.0,-3.0,False,604.0

2021-09-23,ZW,ORD,ERI,5.0,-3.0,False,398.0

2021-03-01,UA,FLL,CLE,-9.0,-3.0,False,1062.0

2021-05-15,WN,OKC,HOU,4.0,-3.0,False,419.0

2021-03-01,UA,PHX,EWR,-9.0,-3.0,False,2133.0

2021-05-01,WN,HNL,ITO,-17.0,-3.0,False,216.0

2021-05-14,WN,SMF,BUR,-12.0,-3.0,False,358.0

2021-05-30,PT,TRI,CLT,10.0,-3.0,False,119.0

2021-04-19,DL,SLC,SJC,-18.0,-3.0,False,584.0

2021-05-13,PT,PHL,ALB,-9.0,-3.0,False,212.0

2021-08-11,AA,DFW,ONT,-7.0,-3.0,False,1188.0

2021-11-27,9E,CVG,MSP,-20.0,-3.0,False,596.0

2021-08-27,9E,MSP,CID,0.0,-3.0,False,220.0

2021-05-18,AS,SEA,PDX,0.0,-3.0,False,129.0

2021-05-24,AS,SEA,BOS,2.0,-3.0,False,2496.0

2021-11-19,9E,JFK,MSP,-1.0,-3.0,False,1029.0

2021-05-13,AS,DFW,SEA,-10.0,-3.0,False,1660.0

2021-05-11,AS,PDX,MCO,2.0,-3.0,False,2534.0

2021-05-22,DL,CLE,ATL,-27.0,-3.0,False,554.0

2021-09-26,9E,LGA,ORF,-9.0,-3.0,False,296.0

2021-05-06,DL,ONT,ATL,-17.0,-3.0,False,1900.0

2021-03-16,OO,ONT,SEA,-11.0,-3.0,False,956.0

2021-05-08,DL,DCA,ATL,-21.0,-3.0,False,547.0

2021-04-18,WN,OAK,OGG,5.0,-3.0,False,2349.0

2021-08-01,DL,RSW,MSP,-2.0,-3.0,False,1416.0

2021-05-26,DL,ATL,SRQ,-1.0,-3.0,False,444.0

2021-05-25,DL,ATL,IAD,-2.0,-3.0,False,534.0

2021-05-28,DL,CVG,MCO,-4.0,-3.0,False,757.0

2021-07-20,MQ,DFW,GSP,-18.0,-3.0,False,862.0

2021-07-20,NK,PIT,MYR,3.0,-3.0,False,475.0

2021-08-21,WN,MCI,DAL,-3.0,-3.0,False,461.0

2021-04-22,WN,CMH,TPA,-18.0,-3.0,False,829.0

2021-08-14,WN,CLE,MDW,-8.0,-3.0,False,307.0

2021-05-03,DL,BWI,MSP,-22.0,-3.0,False,936.0

2021-05-17,DL,FLL,RDU,-17.0,-3.0,False,680.0

2021-04-05,WN,SEA,PHX,-28.0,-3.0,False,1107.0

2021-04-30,WN,OMA,PHX,-29.0,-3.0,False,1037.0

2021-07-03,OH,DCA,ORF,-3.0,-3.0,False,142.0

2021-04-15,MQ,PHX,STS,-16.0,-3.0,False,699.0

2021-05-20,9E,GSP,ATL,-20.0,-3.0,False,153.0

2021-05-08,OH,DCA,SAV,-14.0,-3.0,False,519.0

2021-06-14,QX,GEG,SEA,-13.0,-3.0,False,224.0

2021-04-24,MQ,BNA,MIA,0.0,-3.0,False,806.0

2021-03-29,OO,DEN,SUX,-19.0,-3.0,False,466.0

2021-09-12,9E,ATL,SHV,-8.0,-3.0,False,551.0

2021-04-21,9E,MSN,DTW,-21.0,-3.0,False,311.0

2021-06-06,QX,SFO,AUS,-9.0,-3.0,False,1504.0

2021-04-25,9E,MYR,ATL,-16.0,-3.0,False,317.0

2021-03-13,OO,MSP,IAH,-7.0,-3.0,False,1034.0

2021-11-24,DL,LAX,MCO,-5.0,-3.0,False,2218.0

2021-05-08,HA,HNL,LIH,-6.0,-3.0,False,102.0

2021-04-06,WN,SMF,BUR,-17.0,-3.0,False,358.0

2021-04-25,WN,ONT,SMF,-20.0,-3.0,False,390.0

2021-11-13,DL,ATL,ILM,-12.0,-3.0,False,377.0

2021-08-31,AS,SEA,SNA,-14.0,-3.0,False,978.0

2021-05-05,NK,DFW,MCO,-21.0,-3.0,False,985.0

2021-05-30,MQ,DFW,AEX,-12.0,-3.0,False,285.0

2021-04-12,WN,MSY,MCO,-19.0,-3.0,False,551.0

2021-05-15,MQ,DFW,GRI,-17.0,-3.0,False,561.0

2021-03-13,DL,LGA,MIA,-33.0,-3.0,False,1096.0

2021-06-26,YX,MSY,EWR,-11.0,-3.0,False,1167.0

2021-10-06,OO,ONT,SLC,-16.0,-3.0,False,558.0

2021-09-14,WN,SAN,RNO,-4.0,-3.0,False,488.0

2021-11-14,UA,DEN,SFO,-24.0,-3.0,False,967.0

2021-06-04,DL,ATL,MCO,2.0,-3.0,False,404.0

2021-10-04,UA,IAH,PIT,3.0,-3.0,False,1117.0

2021-10-15,OO,SEA,SFO,-9.0,-3.0,False,679.0

2021-06-03,DL,LGA,ATL,-21.0,-3.0,False,762.0

2021-06-03,DL,ATL,SYR,-16.0,-3.0,False,794.0

2021-11-18,OO,OMA,MSP,-31.0,-3.0,False,282.0

2021-01-17,OO,DEN,SGU,-18.0,-3.0,False,517.0

2021-01-17,9E,DSM,ATL,-5.0,-3.0,False,743.0

2021-03-29,DL,ATL,IAD,-16.0,-3.0,False,534.0

2021-06-30,9E,AGS,ATL,-9.0,-3.0,False,143.0

2021-11-21,OO,ORD,ICT,1.0,-3.0,False,588.0

2021-03-28,DL,DAB,ATL,-13.0,-3.0,False,366.0

2021-03-06,OH,CLT,DAY,-18.0,-3.0,False,370.0

2021-10-30,WN,TPA,MDW,-8.0,-3.0,False,997.0

2021-06-23,YX,ATL,LEX,-19.0,-3.0,False,304.0

2021-06-25,YX,BOS,DCA,-26.0,-3.0,False,399.0

2021-01-24,OO,IAH,MEI,-12.0,-3.0,False,422.0

2021-06-06,DL,ATL,LIT,-4.0,-3.0,False,453.0

2021-10-28,NK,ATL,IAH,-13.0,-3.0,False,689.0

2021-09-19,OO,DEN,MCI,-6.0,-3.0,False,533.0

2021-10-31,NK,SNA,SMF,-3.0,-3.0,False,404.0

2021-06-06,DL,MIA,ATL,-11.0,-3.0,False,594.0

2021-01-01,QX,SEA,FCA,-9.0,-3.0,False,379.0

2021-10-30,NK,LAS,BUR,-10.0,-3.0,False,223.0

2021-06-29,NK,LAS,IAH,-2.0,-3.0,False,1222.0

2021-09-16,WN,BUR,PHX,-14.0,-3.0,False,369.0

2021-10-24,NK,LAS,DFW,-19.0,-3.0,False,1055.0

2021-09-05,OO,DSM,SLC,-11.0,-3.0,False,955.0

2021-01-01,DL,JFK,SAN,35.0,-3.0,False,2446.0

2021-03-30,9E,ATL,CHA,-14.0,-3.0,False,106.0

2021-11-02,OO,SBA,SFO,10.0,-3.0,False,262.0

2021-03-28,PT,CLT,CHO,27.0,-3.0,False,245.0

2021-10-18,UA,PHX,ORD,-13.0,-3.0,False,1440.0

2021-03-11,WN,LAX,LAS,-29.0,-3.0,False,236.0

2021-01-28,OO,MSP,BNA,-27.0,-3.0,False,695.0

2021-10-18,OH,CLT,MDT,1.0,-3.0,False,413.0

2021-03-26,DL,SLC,AUS,6.0,-3.0,False,1086.0

2021-12-05,WN,LAS,DEN,-3.0,-3.0,False,628.0

2021-09-08,QX,SEA,MFR,-9.0,-3.0,False,352.0

2021-06-25,WN,SAN,OGG,-13.0,-3.0,False,2541.0

2021-01-31,NK,FLL,DTW,-10.0,-3.0,False,1127.0

2021-01-25,OO,OKC,PHX,12.0,-3.0,False,833.0

2021-06-21,WN,ORD,LAS,4.0,-3.0,False,1514.0

2021-06-24,WN,LAX,MDW,-4.0,-3.0,False,1750.0

2021-10-26,WN,MSY,DAL,-11.0,-3.0,False,436.0

2021-09-03,NK,FLL,STX,-8.0,-3.0,False,1140.0

2021-03-02,DL,ATL,ECP,3.0,-3.0,False,240.0

2021-06-11,WN,TUL,STL,-14.0,-3.0,False,351.0

2021-06-23,AA,LAX,LAS,-4.0,-3.0,False,236.0

2021-03-12,MQ,DFW,IND,-19.0,-3.0,False,761.0

2021-01-06,AA,PHX,MSP,11.0,-3.0,False,1276.0

2021-06-22,WN,MCI,ATL,-14.0,-3.0,False,692.0

2021-03-07,OO,PHX,BUR,3.0,-3.0,False,369.0

2021-10-18,YX,CMH,PHL,-9.0,-3.0,False,406.0

2021-09-24,WN,CLT,BNA,-18.0,-3.0,False,328.0

2021-09-08,NK,STL,MCO,1.0,-3.0,False,882.0

2021-10-02,YV,SDF,DFW,7.0,-3.0,False,733.0

2021-10-19,YV,DFW,HOU,-8.0,-3.0,False,247.0

2021-03-07,MQ,DFW,MOB,-3.0,-3.0,False,539.0

2021-01-03,OH,CLT,ERI,-10.0,-3.0,False,476.0

2021-10-25,YV,DFW,LEX,-11.0,-3.0,False,785.0

2021-03-16,MQ,MSO,DFW,-1.0,-3.0,False,1320.0

2021-03-16,B6,SJU,JFK,-13.0,-3.0,False,1598.0

2021-03-26,MQ,MKE,ORD,-19.0,-3.0,False,67.0

2021-03-31,DL,DCA,ATL,-18.0,-3.0,False,547.0

2021-11-02,UA,DEN,PDX,-15.0,-3.0,False,991.0

2021-06-16,AA,COS,DFW,-3.0,-3.0,False,592.0

2021-03-10,WN,MDW,PHX,-4.0,-3.0,False,1444.0

2021-01-13,9E,CVG,DTW,2.0,-3.0,False,229.0

2021-01-18,9E,ATL,CHA,-10.0,-3.0,False,106.0

2021-10-28,WN,PHX,LAS,-17.0,-3.0,False,255.0

2021-10-08,WN,TPA,AUS,-12.0,-3.0,False,928.0

2021-12-03,WN,HOU,MDW,3.0,-3.0,False,937.0

2021-10-25,WN,RDU,MDW,-2.0,-3.0,False,632.0

2021-10-18,WN,HNL,SJC,-18.0,-3.0,False,2417.0

2021-01-03,PT,DCA,PVD,-5.0,-3.0,False,356.0

2021-11-12,UA,ORD,SFO,-29.0,-3.0,False,1846.0

2021-01-27,AA,DFW,KOA,3.0,-3.0,False,3724.0

2021-03-21,MQ,CVG,ORD,-36.0,-3.0,False,264.0

2021-03-06,F9,ONT,MCO,3.0,-3.0,False,2171.0

2021-06-17,YV,PHX,PSP,17.0,-3.0,False,261.0

2021-09-08,OH,CLT,FAY,26.0,-3.0,False,118.0

2021-01-15,F9,IAD,MCO,1.0,-3.0,False,758.0

2021-09-09,WN,SJU,MCO,-11.0,-3.0,False,1189.0

2021-09-09,WN,SEA,SMF,-5.0,-3.0,False,605.0

2021-03-02,9E,CRW,ATL,-18.0,-3.0,False,363.0

2021-06-13,DL,LGA,DFW,-37.0,-3.0,False,1389.0

2021-10-13,DL,ATL,CAE,-14.0,-3.0,False,192.0

2021-03-09,AA,PHX,DFW,-18.0,-3.0,False,868.0

2021-03-01,YX,ORD,DTW,-20.0,-3.0,False,235.0

2021-06-14,DL,ATL,RDU,-15.0,-3.0,False,356.0

2021-06-25,DL,DFW,SLC,-10.0,-3.0,False,989.0

2021-09-21,DL,MCO,DTW,1.0,-3.0,False,957.0

2021-10-16,MQ,PNS,MIA,-9.0,-3.0,False,530.0

2021-10-15,MQ,ORD,MQT,-15.0,-3.0,False,303.0

2021-09-01,OO,SLC,GJT,2.0,-3.0,False,216.0

2021-01-08,DL,DTW,SFO,-37.0,-3.0,False,2079.0

2021-06-21,MQ,LRD,DFW,19.0,-3.0,False,396.0

2021-03-12,AA,CMH,CLT,-30.0,-3.0,False,347.0

2021-01-20,DL,JFK,SLC,16.0,-3.0,False,1990.0

2021-06-01,MQ,SLC,ORD,10.0,-3.0,False,1250.0

2021-09-11,DL,ATL,DFW,-17.0,-3.0,False,731.0

2021-01-29,DL,SEA,DTW,-17.0,-3.0,False,1927.0

2021-06-01,9E,BUF,JFK,-16.0,-3.0,False,301.0

2021-10-27,DL,ATL,SAT,-1.0,-3.0,False,874.0

2021-10-27,DL,ATL,BWI,-18.0,-3.0,False,577.0

2021-03-30,YX,LGA,CLT,-34.0,-3.0,False,544.0

2021-09-06,DL,ATL,DEN,-13.0,-3.0,False,1199.0

2021-06-27,DL,ATL,BWI,-12.0,-3.0,False,577.0

2021-03-26,AA,TPA,CLT,-7.0,-3.0,False,507.0

2021-10-18,OO,MSP,RAP,-18.0,-3.0,False,489.0

2021-10-27,OO,SLC,BTM,3.0,-3.0,False,358.0

2021-03-31,NK,DEN,FLL,-11.0,-3.0,False,1703.0

2021-11-02,OO,SEA,ONT,-27.0,-3.0,False,956.0

2021-10-25,DL,IND,ATL,-6.0,-3.0,False,432.0

2021-03-19,YX,MDW,ATL,-13.0,-3.0,False,591.0

2021-01-13,DL,MSP,FLL,-6.0,-3.0,False,1487.0

2021-10-25,UA,EWR,RDU,-10.0,-3.0,False,416.0

2021-09-15,OO,MRY,LAX,-3.0,-3.0,False,266.0

2021-03-16,AA,BWI,DFW,-7.0,-3.0,False,1217.0

2021-11-20,OO,SFO,SNA,1.0,-3.0,False,372.0

2021-06-04,MQ,MIA,AUS,-5.0,-3.0,False,1103.0

2021-01-24,DL,SMF,SLC,17.0,-3.0,False,532.0

2021-10-25,UA,DEN,BWI,-7.0,-3.0,False,1491.0

2021-10-09,UA,ORD,MCI,-15.0,-3.0,False,403.0

2021-10-08,OO,GRR,ORD,-4.0,-3.0,False,137.0

2021-09-08,YX,PIT,PHL,-18.0,-3.0,False,268.0

2021-06-03,AA,DFW,DSM,-13.0,-3.0,False,624.0

2021-10-10,MQ,DFW,JAN,-19.0,-3.0,False,408.0

2021-12-24,WN,BWI,MCO,-27.0,-3.0,False,787.0

2021-11-11,OO,IAH,CMH,23.0,-3.0,False,986.0

2021-10-20,MQ,MIA,SDF,-14.0,-3.0,False,910.0

2021-10-23,DL,ATL,SAV,-14.0,-3.0,False,214.0

2021-03-25,YX,IND,CLT,-10.0,-3.0,False,427.0

2021-10-09,OO,IAH,GRR,1.0,-3.0,False,1042.0

2021-11-22,QX,PUW,SEA,-8.0,-3.0,False,250.0

2021-10-15,OO,SLC,SEA,-9.0,-3.0,False,689.0

2021-09-16,YV,PHX,BZN,-32.0,-3.0,False,853.0

2021-05-18,WN,MDW,LGA,-17.0,-2.0,False,725.0

2021-11-15,HA,OGG,SFO,-33.0,-2.0,False,2338.0

2021-05-20,9E,GRB,MSP,-17.0,-2.0,False,252.0

2021-10-14,QX,RDM,SEA,21.0,-2.0,False,228.0

2021-05-12,WN,DEN,SNA,-27.0,-2.0,False,846.0

2021-11-09,AA,DFW,SJC,-6.0,-2.0,False,1438.0

2021-05-29,MQ,DFW,ILM,-9.0,-2.0,False,1106.0

2021-01-14,DL,MSP,SLC,-19.0,-2.0,False,991.0

2021-05-24,G4,BZN,AZA,-2.0,-2.0,False,861.0

2021-06-21,WN,LAS,RNO,-12.0,-2.0,False,345.0

2021-05-17,9E,CHA,ATL,-13.0,-2.0,False,106.0

2021-11-24,DL,CHS,ATL,-18.0,-2.0,False,259.0

2021-09-10,DL,LGA,ORD,-14.0,-2.0,False,733.0

2021-09-04,MQ,ORD,MCI,-11.0,-2.0,False,403.0

2021-06-29,WN,PDX,SMF,-10.0,-2.0,False,479.0

2021-05-27,WN,SEA,SMF,-23.0,-2.0,False,605.0

2021-05-11,MQ,ORF,MIA,-5.0,-2.0,False,802.0

2021-04-03,WN,LAS,LGB,-18.0,-2.0,False,231.0

2021-11-02,AA,CLE,CLT,-23.0,-2.0,False,430.0

2021-08-20,G7,ORD,CVG,2.0,-2.0,False,264.0

2021-05-07,WN,SLC,DAL,-10.0,-2.0,False,999.0

2021-10-03,QX,BOI,SEA,-4.0,-2.0,False,399.0

2021-11-17,AA,LAX,PHX,-10.0,-2.0,False,370.0

2021-09-18,MQ,DFW,SHV,2.0,-2.0,False,190.0

2021-03-01,MQ,DFW,XNA,-12.0,-2.0,False,280.0

2021-05-15,WN,SJU,TPA,-4.0,-2.0,False,1237.0

2021-06-07,9E,IAD,JFK,-41.0,-2.0,False,228.0

2021-05-26,WN,COS,PHX,-7.0,-2.0,False,551.0

2021-05-27,NK,MCO,BNA,6.0,-2.0,False,616.0

2021-09-23,WN,SAN,STL,-3.0,-2.0,False,1557.0

2021-04-12,YV,IAD,BNA,-17.0,-2.0,False,542.0

2021-06-04,OO,MEM,DEN,4.0,-2.0,False,872.0

2021-01-01,DL,ATL,DTW,-21.0,-2.0,False,594.0

2021-06-04,OO,RDD,SFO,24.0,-2.0,False,199.0

2021-03-20,9E,BTR,ATL,-20.0,-2.0,False,448.0

2021-08-31,AA,PHX,DFW,-1.0,-2.0,False,868.0

2021-03-21,9E,DTW,DSM,-12.0,-2.0,False,534.0

2021-05-07,AA,PHX,TPA,-8.0,-2.0,False,1788.0

2021-09-04,AS,SEA,SJC,-8.0,-2.0,False,696.0

2021-05-27,AS,LAX,PDX,-13.0,-2.0,False,834.0

2021-05-16,AA,CLT,DFW,-11.0,-2.0,False,936.0

2021-03-26,9E,TRI,ATL,-5.0,-2.0,False,227.0

2021-03-07,9E,ATL,AVL,-12.0,-2.0,False,164.0

2021-08-03,AA,PHL,CLT,-9.0,-2.0,False,449.0

2021-09-13,DL,ATL,LAX,-6.0,-2.0,False,1947.0

2021-05-25,AA,LAX,LAS,-12.0,-2.0,False,236.0

2021-11-14,9E,DTW,ITH,12.0,-2.0,False,353.0

2021-03-29,9E,BQK,ATL,-22.0,-2.0,False,238.0

2021-01-21,DL,ATL,PIT,-2.0,-2.0,False,526.0

2021-09-13,DL,PHX,MSP,-7.0,-2.0,False,1276.0

2021-09-14,DL,ATL,PIT,-2.0,-2.0,False,526.0

2021-08-07,AA,DFW,MIA,-22.0,-2.0,False,1121.0

2021-08-18,AA,LGA,ORD,-6.0,-2.0,False,733.0

2021-08-20,AA,PHL,DFW,-19.0,-2.0,False,1303.0

2021-04-23,DL,MSP,PHX,-21.0,-2.0,False,1276.0

2021-08-25,AA,CLT,SEA,-16.0,-2.0,False,2279.0

2021-05-11,PT,ORD,SDF,-18.0,-2.0,False,286.0

2021-05-01,WN,SAN,RNO,-12.0,-2.0,False,488.0

2021-03-28,MQ,ORD,OMA,-23.0,-2.0,False,416.0

2021-09-11,DL,MSP,LAX,-17.0,-2.0,False,1535.0

2021-04-20,9E,ABE,ATL,-10.0,-2.0,False,692.0

2021-04-26,9E,TLH,ATL,-21.0,-2.0,False,223.0

2021-05-01,WN,DEN,SAN,-19.0,-2.0,False,853.0

2021-08-01,AA,IAH,ORD,-18.0,-2.0,False,925.0

2021-04-15,9E,CSG,ATL,-2.0,-2.0,False,83.0

2021-08-05,G7,ORD,OMA,-17.0,-2.0,False,416.0

2021-09-23,WN,DAL,SJC,-15.0,-2.0,False,1450.0

2021-08-15,9E,ATL,SBN,-19.0,-2.0,False,566.0

2021-09-19,AA,SNA,ORD,-16.0,-2.0,False,1726.0

2021-11-07,MQ,DFW,FSM,-15.0,-2.0,False,227.0

2021-05-26,AA,LAX,CLT,-6.0,-2.0,False,2125.0

2021-09-02,ZW,IAD,CAE,-15.0,-2.0,False,401.0

2021-09-07,F9,ORF,MCO,-1.0,-2.0,False,655.0

2021-08-23,AA,BNA,CLT,-11.0,-2.0,False,328.0

2021-04-11,QX,BZN,LAX,-11.0,-2.0,False,902.0

2021-10-13,UA,IAH,AUS,-11.0,-2.0,False,140.0

2021-10-18,UA,CHS,ORD,-10.0,-2.0,False,760.0

2021-09-22,DL,DTW,AUS,-1.0,-2.0,False,1149.0

2021-05-31,B6,BOS,RSW,-24.0,-2.0,False,1249.0

2021-06-22,9E,CID,DTW,-6.0,-2.0,False,430.0

2021-04-02,B6,LAX,EWR,14.0,-2.0,False,2454.0

2021-11-14,AA,SAN,PHL,-22.0,-2.0,False,2370.0

2021-05-02,AA,DEN,MIA,-11.0,-2.0,False,1709.0

2021-07-19,WN,MKE,LAS,5.0,-2.0,False,1524.0

2021-07-12,WN,BWI,PVD,-9.0,-2.0,False,327.0

2021-07-20,WN,SAN,SMF,-12.0,-2.0,False,480.0

2021-07-12,OH,CLT,SAV,71.0,-2.0,False,213.0

2021-06-01,NK,LAS,ATL,2.0,-2.0,False,1747.0

2021-07-30,OO,DEN,RNO,-9.0,-2.0,False,804.0

2021-09-22,AA,LAS,PHX,2.0,-2.0,False,255.0

2021-06-09,DL,SEA,AUS,-12.0,-2.0,False,1770.0

2021-06-26,NK,PHX,ORD,-49.0,-2.0,False,1440.0

2021-11-01,DL,DTW,SLC,4.0,-2.0,False,1481.0

2021-03-05,NK,OAK,LAS,9.0,-2.0,False,407.0

2021-03-15,NK,MSY,DTW,-10.0,-2.0,False,926.0

2021-04-28,OO,CMH,MSP,-19.0,-2.0,False,626.0

2021-09-25,YV,PHX,MRY,-11.0,-2.0,False,598.0

2021-06-22,DL,MSP,SFO,-14.0,-2.0,False,1589.0

